client_id,id_ind,names,sex,birth_date,hometown,occupation_code,marriage,education,remit_bank,remit_branch,remit_account,transfer_bank,transfer_account,card_bank,credit_card_no,sign_ptn_card,risk_suit_seq,fatca_ind
1433070154,4,高雅婷,0,069/07/29,丹麥,85723,4,3,822,8444,6484204019120355,175,2113617429362348,647,6011541648231733,Y,443,8
7998948515,6,陳婷婷,0,090/07/08,巴哈馬,66510,3,2,462,5292,9616602200670378,32,8102805822781169,533,346675596435612,Y,481,0
6025743861,4,黃雅玲,2,041/10/23,沙烏地阿拉伯,30659,3,5,617,1596,5542255266134467,358,997495478398423,854,4109687634829382,N,994,1
222869187,1,王沖,1,010/04/20,多明尼加,54768,1,1,170,898,8248744155040453,874,9547662297983138,687,3500013925036172,Y,499,8
3353233503,6,彭淑芬,1,034/11/28,亞美尼亞,24250,2,3,971,7390,462464240261063,381,7168005206161767,157,30411845138588,N,252,0
3032607618,1,陳中山,2,037/03/28,比利時,15952,4,3,214,5703,7697611535971658,916,4090156738131641,121,340774286476592,N,976,8
1111204499,4,李佳玲,0,068/12/10,汶萊,80974,1,3,694,9743,3122105074899648,468,9851081736720781,935,5301835558300400,Y,442,8
1722050534,1,尹雅芳,2,026/02/27,哥斯大黎加,44297,4,2,794,7654,6427506390209179,379,9874684589045754,568,4083173009691096758,Y,840,0
5265239738,6,李承翰,1,040/02/06,馬拉威,27822,9,3,352,8065,4752195930541298,236,5732848007529977,699,377783216695946,N,984,1
3519592158,4,黃雅玲,0,050/04/18,不丹,67978,2,5,162,3357,3134288534461824,73,6372934708921679,673,6011471053805013,N,292,1
5148028052,1,盧佳玲,0,044/01/26,馬來西亞,66083,5,1,473,1410,9842464778547813,672,7249465650490335,728,4335375269392,N,222,9
9007970605,3,向柏翰,0,094/09/14,白俄羅斯,15242,1,3,101,9501,8110218719744216,637,9133229012177980,782,213134413673401,N,422,8
9742711683,2,饒佳慧,0,050/11/15,象牙海岸,31661,5,4,693,7794,3061193006913827,648,8120267383134220,581,4171122218356779,N,459,0
8480012759,5,關建宏,0,109/05/06,直布羅陀,678,2,5,36,9953,4301688778138440,226,874375934898683,443,676217698726,N,196,8
162017786,5,王家瑋,1,105/02/04,尼日,89782,1,1,319,8816,551700999968240,294,5397936404806681,582,4296163269119211,Y,335,8
5749578754,6,宋嘉玲,1,011/03/18,約旦,20352,2,1,645,3982,8448207618683116,222,3903557665029436,549,4782318061200392,N,34,9
1520410998,5,賈慧君,1,058/04/19,茅利塔尼亞,53601,2,1,740,9340,3962397893139462,62,8004397647000384,820,180036951941331,Y,987,9
6962475471,4,倪淑華,2,014/08/15,厄利垂亞,15008,9,1,977,9762,2298737778568936,300,3807438952879223,79,4047677217079716,Y,843,9
217776024,2,熊馨儀,0,050/07/13,索羅門群島,62579,3,5,2,730,7732876021838729,938,1964180267387677,957,3511710566405924,Y,649,1
5681149213,4,劉家瑜,0,046/02/15,馬利,4528,3,1,360,1836,2657342576638435,353,5540709222824907,483,3548990678191433,Y,307,1
8101014047,1,李冠霖,0,082/04/26,馬拉威,5063,3,2,65,7132,8581726657264489,80,9699019352334207,406,180024004778207,N,580,1
7001007349,4,朱雅文,1,076/12/21,比利時,1571,9,2,763,4070,1658504570457498,450,2437762151040737,283,5531531180148018,Y,102,9
6019398244,5,李俊宏,1,057/07/18,丹麥,16570,1,5,544,7846,7233154854223156,724,1949444117508293,877,639086205551,N,195,1
4134974200,4,匡宜君,1,063/11/11,芬蘭,51371,5,5,972,9533,4519199192065343,132,5967124546361230,297,213124725546643,N,826,9
9750133446,5,楊淑玲,2,096/11/14,南非,18833,4,5,64,2162,424089626328324,294,1620332007891055,135,3593216070138150,N,348,8
4673836625,1,孫淑芬,0,017/02/19,開曼群島,91293,5,1,837,7375,8886835185262300,72,2977118583123672,476,676321662873,N,823,1
